wavelength_nm,transmission
2135.0,0.851289613723282
2136.0,0.84066079732473
2137.0,0.8408783009021847
2138.0,0.8488361526117298
2139.0,0.842026581073488
2140.0,0.8436915990147883
2141.0,0.8483137845019342
2142.0,0.8380866299257759
2143.0,0.8393387185120238
2144.0,0.8476079321808617
2145.0,0.8381012742068655
2146.0,0.8400085126152212
2147.0,0.8488864199708852
2148.0,0.8386224973129633
2149.0,0.8401425942713067
2150.0,0.8439495086742542
2151.0,0.8302876960055512
2152.0,0.8332449454500765
2153.0,0.8396474321649361
2154.0,0.8334232960051198
2155.0,0.8377994992041513
2156.0,0.8409602711909164
2157.0,0.834345921978519
2158.0,0.8436773151369602
2159.0,0.8415688896450544
2160.0,0.8335534524777084
2161.0,0.8344752291614783
2162.0,0.838459387538189
2163.0,0.8264901969266182
2164.0,0.8371508674315633
2165.0,0.8431590883375869
2166.0,0.8325494666683598
2167.0,0.8348690946158409
2168.0,0.8392969241221621
2169.0,0.8303011797932617
2170.0,0.8433898991902562
2171.0,0.8442107476802051
2172.0,0.8345035470856469
2173.0,0.8351615097061597
2174.0,0.8410561159962391
2175.0,0.8337143431139284
2176.0,0.842841113001963
2177.0,0.845411553487436
2178.0,0.8314953411857916
2179.0,0.8357550648087122
2180.0,0.8460858555785188
2181.0,0.8398216835712242
2182.0,0.8462710397711127
2183.0,0.8384999516772678
2184.0,0.8291561904342203
2185.0,0.8329753064484874
2186.0,0.8481213821117504
2187.0,0.8402008769708695
2188.0,0.845039767450861
2189.0,0.8529190465758469
2190.0,0.8393429461969937
2191.0,0.8466227203158403
2192.0,0.8521160547556194
2193.0,0.8445844538029303
2194.0,0.8480634522056953
2195.0,0.8428728807118341
2196.0,0.8454721657864659
2197.0,0.8483770708382654
2198.0,0.8430197499892567
2199.0,0.8286677146032894
2200.0,0.7946936923362982
2201.0,0.830383722458644
2202.0,0.8298408897122972
2203.0,0.8374450887520875
2204.0,0.846917302807857
2205.0,0.8294600690936792
2206.0,0.8455924324656104
2207.0,0.8531328470534373
2208.0,0.8506779770697784
2209.0,0.8500761745695624
2210.0,0.8546511678851243
2211.0,0.845698803089097
2212.0,0.846970951313356
2213.0,0.8578653109090766
2214.0,0.8504828546768999
2215.0,0.845236982749084
2216.0,0.840051299397566
2217.0,0.8432472688442145
2218.0,0.8446616317587542
2219.0,0.848135648495088
2220.0,0.8512626197634773
2221.0,0.8337587875966525
2222.0,0.8328306391643603
2223.0,0.8492396145283045
2224.0,0.8436546011028725
2225.0,0.8413187588215778
2226.0,0.8423802332758752
2227.0,0.8264777682594611
2228.0,0.8360754021505884
2229.0,0.8456987535082264
2230.0,0.8433258338873517
2231.0,0.8319134820801327
2232.0,0.8224073440258798
2233.0,0.8295523233245784
2234.0,0.8286029165261798
2235.0,0.8361500105882417
2236.0,0.8303317256422404
2237.0,0.8248580540281736
2238.0,0.8256038941843277
2239.0,0.8367605227346046
2240.0,0.8232779826882131
2241.0,0.8213046080113022
2242.0,0.830946976558905
2243.0,0.8276316442278224
2244.0,0.8143251059948009
2245.0,0.8328760621620139
2246.0,0.8175895726913542
2247.0,0.8035991786982377
2248.0,0.8297689458823612
2249.0,0.8283942848387549
2250.0,0.8188024214079973
2251.0,0.8242094551617735
2252.0,0.8291825473187546
2253.0,0.8205070592505854
2254.0,0.8063284116753766
2255.0,0.8243307621248553
2256.0,0.8110679861860128
2257.0,0.8023180777554145
2258.0,0.8246871882710328
2259.0,0.8276792319548569
2260.0,0.8204393219226392
2261.0,0.8018717322625567
2262.0,0.7921420481934323
2263.0,0.8246313736852728
2264.0,0.8161745685550066
2265.0,0.8126254338383656
2266.0,0.8372558267465767
2267.0,0.8352026508774494
2268.0,0.8080884647874265
2269.0,0.7993028633981434
2270.0,0.8214613295699846
2271.0,0.8274423088207864
2272.0,0.8140499598537272
2273.0,0.8190322644840233
2274.0,0.8295560889738257
2275.0,0.793961499362667
2276.0,0.7620021434075861
2277.0,0.7931794561943224
2278.0,0.8099504543485803
2279.0,0.8104449756149567
2280.0,0.7969253962283894
2281.0,0.7632106954859219
2282.0,0.7756654234701427
2283.0,0.7157701303475469
2284.0,0.726400419827633
2285.0,0.7299060640332761
2286.0,0.7282649374395967
2287.0,0.716746985054024
2288.0,0.6997026096905296
2289.0,0.6716672115745124
2290.0,0.6186654952308602
2291.0,0.6403829420871284
2292.0,0.6136604095786656
2293.0,0.5958456166182923
2294.0,0.5696674780644417
2295.0,0.5368363022794528
2296.0,0.5133846322680281
2297.0,0.5141672748241826
2298.0,0.4767422778239807
2299.0,0.4456308938520927
2300.0,0.42465279874608003
2301.0,0.41007199358667545
2302.0,0.39726683111303324
2303.0,0.3731940603786192
2304.0,0.3422042824042882
2305.0,0.3280281995663357
2306.0,0.31447916789645897
2307.0,0.2938553089345593
2308.0,0.2775897325214033
2309.0,0.26610367955944736
2310.0,0.25165323070317025
2311.0,0.23919069707820656
2312.0,0.22028416744238402
2313.0,0.20901766812593595
2314.0,0.1956681443442337
2315.0,0.18171397045817003
2316.0,0.15987330043444645
2317.0,0.12983897877117126
2318.0,0.12892853630731732
2319.0,0.130223728668342
2320.0,0.12447659121585328
2321.0,0.11802965054964938
2322.0,0.11007369012800779
2323.0,0.10397328791670436
2324.0,0.09892516408277979
2325.0,0.09207203105736038
2326.0,0.08636164781518361
2327.0,0.08294377601772986
2328.0,0.07674101968707712
2329.0,0.07038613297548425
2330.0,0.06836230687740877
2331.0,0.0627050328952
2332.0,0.057166093556982475
2333.0,0.055382744964425926
2334.0,0.0513405685101038
2335.0,0.04718857383835872
2336.0,0.04432698019444939
2337.0,0.04272267340215188
2338.0,0.03866363938079523
2339.0,0.03582906608764384
2340.0,0.03202442761866063
2341.0,0.03148244828397359
2342.0,0.030770610474795942
2343.0,0.029551097516153632
2344.0,0.028381188508541502
2345.0,0.026466399637425725
2346.0,0.02520561209851354
2347.0,0.02369291073533456
2348.0,0.022224212793926085
2349.0,0.02188052229154191
2350.0,0.020207285599663758
2351.0,0.01838313443513973
2352.0,0.017464280653185227
2353.0,0.016431423315669314
2354.0,0.016272859723782618
2355.0,0.015588115449493803
2356.0,0.013112760081957955
2357.0,0.013362732531165178
2358.0,0.012500581670770073
2359.0,0.011505648272703823
2360.0,0.01258673650803387
2361.0,0.011860797617270115
2362.0,0.010417618593602757
2363.0,0.009991916957875886
2364.0,0.009384243515521607
2365.0,0.00913324067024748
2366.0,0.008635252079092206
2367.0,0.008368504513885721
2368.0,0.007588755958147566
2369.0,0.007410337441817136
2370.0,0.007065573542851825
2371.0,0.00588321263344507
2372.0,0.006475223515523526
2373.0,0.007086476559985954
2374.0,0.0064158081989971584
2375.0,0.0050172290370623955
2376.0,0.004351287121345857
2377.0,0.004000671051105459
2378.0,0.003739280072375736
2379.0,0.0038843075043224424
2380.0,0.003525751809202337
2381.0,0.003048761586394457
2382.0,0.0037573734563094525
2383.0,0.0037779256136001734
2384.0,0.0030424476591713605
2385.0,0.0033171614449613346
2386.0,0.0030925191907229042
2387.0,0.003185283059551514
2388.0,0.0034555484928276217
2389.0,0.004038224691131525
2390.0,0.0036484353729062833
2391.0,0.0028297404299030683
2392.0,0.0021641783275398734
2393.0,0.002038034973367821
2394.0,0.0015671809748053689
2395.0,0.0015518720834421112
2396.0,0.0018337159904959254
2397.0,0.001513190846418829
2398.0,0.0013032924971715617
2399.0,0.0012679666409896135
2400.0,0.0009020550773631923
2401.0,0.0024566184122951184
2402.0,0.002730861116794031
2403.0,0.0016183066010616452
2404.0,0.0015204627129564946
2405.0,0.0019216617650612358
2406.0,0.0022425467693018572
2407.0,0.0020767417884982294
2408.0,0.0013868436597086647
2409.0,0.001654401214267493
2410.0,0.0015688075927981022
2411.0,0.0013044977823305191
2412.0,0.0010439910486282305
2413.0,0.0006744104821615263
2414.0,0.0004590148309208501
