wavelength_nm,transmission
1628.0,0.8177240627459194
1629.0,0.8223877988094894
1630.0,0.820340768757943
1631.0,0.8192921206194607
1632.0,0.8229059544230053
1633.0,0.8179261778508459
1634.0,0.8247270371571721
1635.0,0.8185572619919322
1636.0,0.8217978867987832
1637.0,0.8222818858745342
1638.0,0.8157953442065811
1639.0,0.8254790988922572
1640.0,0.8125383978198629
1641.0,0.8230445282221667
1642.0,0.8221448269904195
1643.0,0.8083606443932817
1644.0,0.825178955145554
1645.0,0.8165523769317725
1646.0,0.8207042471995794
1647.0,0.8245807798745498
1648.0,0.8163655201502982
1649.0,0.8230765266635773
1650.0,0.8246211772382867
1651.0,0.8160691017775484
1652.0,0.8271833466845422
1653.0,0.8321342715583612
1654.0,0.8197149609494198
1655.0,0.8337516531841249
1656.0,0.8295570139625609
